id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJs2m0hwGJZIgRLgYDY2mwOQM","HoneyFire BBQ","4.6","1303","http://honeyfire.com/","8127 Sawyer Brown Rd #304, Nashville, TN 37221, USA","36.081128899999996","-86.948081"
"ChIJmRYuhfGIZIgRibyY8I8JNUQ","The Well Coffeehouse","4.4","432","http://www.wellcoffeeroasters.com/","7618 Hwy 70 S STE 107, Nashville, TN 37221, USA","36.0799478","-86.9486101"
"ChIJg9LT7eiJZIgRZNiJgQ7N0U4","Another Broken Egg Cafe","4.8","697","https://www.anotherbrokenegg.com/locations/bellevue-tn/","8129 Sawyer Brown Rd m2 404, Nashville, TN 37221, USA","36.080764599999995","-86.9480889"
"ChIJbbDMkfGIZIgRrYdX_E2X8P8","Chili's Grill & Bar","3.8","1497","https://www.chilis.com/locations/us/tennessee/nashville/bellevue?utm_source=google&utm_medium=local&utm_campaign=Chilis","7624 Hwy 70 S, Nashville, TN 37221, USA","36.07893","-86.95004999999999"
"ChIJNezLAACPZIgR3zXUBfgu8MA","Cledis Burgers & Beer","4.7","213","https://www.cledis.com/","7648 Hwy 70 S, Nashville, TN 37221, USA","36.0801697","-86.953086"
"ChIJUynHue-IZIgR1fcUFPGwEew","O'Charley's Restaurant & Bar","4","1432","https://www.ocharleys.com/","110 Coley Davis Rd, Nashville, TN 37221, USA","36.08143","-86.953869"
"ChIJj18R3fCIZIgRxsuQKlJuFhU","The Eastern Peak - Bellevue","4.3","801","http://www.theeasternpeak.com/","8121 Sawyer Brown Rd STE 201, Nashville, TN 37221, USA","36.081096699999996","-86.948542"
"ChIJSeRQb_GIZIgRV1KYj1TsY-M","Panera Bread","3.7","531","https://www.panerabread.com/en-us/cafe/locations/tn/nashville/7622-highway-70-s?utm_medium=local&utm_source=google&utm_campaign=dpm-dist&utm_term=601968&utm_content=main","7622 Hwy 70 S, Nashville, TN 37221, USA","36.078711999999996","-86.9493334"
"ChIJxUB0wvGIZIgR_G3CxShs6D4","Wendy's","3.3","1091","https://locations.wendys.com/united-states/tn/nashville/7642-highway-70-south?utm_source=Yext&utm_medium=Google_My_Business&utm_campaign=Local_Search","7642 Hwy 70 S, Nashville, TN 37221, USA","36.0792584","-86.9516936"
"ChIJuW-CGWmJZIgR5VIx0MNb1eg","Tequila’s Mexican Restaurant #2 Bellevue","4.6","867","https://tequilastn.com/","7628 Hwy 70 S, Nashville, TN 37221, USA","36.0799491","-86.9499237"
"ChIJxe1ilWWJZIgRuakVg1ESnJs","DeSano Pizzeria Napoletana","4.4","460","http://desanopizza.com/","8129 Sawyer Brown Rd #401, Bellevue, TN 37221, USA","36.0808745","-86.9480736"
"ChIJC4iUkGuJZIgRLQ-RAwAOraw","Taziki's Mediterranean Cafe - Bellevue","4.6","337","https://www.tazikis.com/location/bellevue","7626 Hwy 70 S, Nashville, TN 37221, USA","36.0796966","-86.95002869999999"
"ChIJFbtIre-IZIgRw3F9OtYb9uQ","Waffle House","4.3","1335","https://locations.wafflehouse.com/nashville-tn-561","7676 Hwy 70 S, Nashville, TN 37221, USA","36.0807621","-86.95468869999999"
