id,name,rating,userRatingCount,websiteUri,formattedAddress,latitude,longitude
"ChIJ63s9uodRW4YRRKIDWcQdfbQ","Buck's Backyard","4.4","1281","https://bucksbackyard.com/events/","1750 Farm to Market 1626, Buda, TX 78610, USA","30.070820299999998","-97.8731325"
"ChIJizCAA-FRW4YROTG9mx1k0fY","Starbucks","3.9","244","https://www.starbucks.com/store-locator/store/1027038","230 Farm to Market 1626, Buda, TX 78610, USA","30.095769999999995","-97.87583"
"ChIJN-Q2PPpRW4YRYU11f1B3aeQ","Beijing Bistro - Buda","4.2","523","http://beijingbistrobuda.com/","3420-B FM 967 Unit B-110, Buda, TX 78610, USA","30.0972747","-97.87858580000001"
"ChIJZQ8uHgBRW4YRwsNPl7Jxs3M","McDonald's","2.7","141","http://www.mcdonalds.com/?cid=RF:YXT:GMB::Clicks","3265 FM 967, Buda, TX 78610, USA","30.096130300000002","-97.87658379999999"
"ChIJBfftlflRW4YRlLrNsfKvZDw","Sonic Drive-In","3.7","535","http://www.sonicdrivein.com/locations/us/tx/buda/3200b-fm-967/store-5992?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAzMzg1ODg5Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","3200b FM 967, Buda, TX 78610, USA","30.0977533","-97.8758964"
"ChIJzWlXNfhRW4YRn23tbq7lJw4","Schlotzsky's","3.6","259","https://locations.schlotzskys.com/tx/buda/125-north-fm-1626?utm_source=google&utm_medium=organic&utm_campaign=locations_partner","125 N Farm to Market 1626 Ste 170, Buda, TX 78610, USA","30.098631700000002","-97.8751222"
"ChIJ4dsIuldRW4YRjIQM5bkVk6I","Chick-fil-A","4.4","34","https://www.chick-fil-a.com/locations/tx/west-buda?utm_source=google&utm_medium=gmb","370 Farm to Market 1626, Buda, TX 78610, USA","30.094873200000002","-97.8754088"
"ChIJJ5Wd8uVRW4YRgXlh36Hpm7c","Subway","3.7","163","https://restaurants.subway.com/united-states/tx/buda/3310-b-fm-967?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=53507&utm_campaign=evergreen-2020&y_source=1_MTQ5MTM4MjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","3310 B FM 967 Suite A-101/ Building A, Buda, TX 78610, USA","30.096987","-97.8774553"
"ChIJofgTcopNW4YRIo4nXsO9IhI","Laredo Taco Company","2.9","12","https://www.laredotacocompany.com/?utm_source=G&utm_medium=local&utm_campaign=google-local","125 N Farm to Market 1626, Buda, TX 78610, USA","30.098112099999998","-97.87556629999999"
"ChIJy3cINIpRW4YRlkVweConJH0","The Outskirts Eatery","4","5","http://outskirtseatery.com/","1095 Farm to Market 1626, Buda, TX 78610, USA","30.084061799999997","-97.8744842"
"ChIJWx2UDZVTW4YRlPE_tmxZPZw","QuikTrip","4.2","184","https://locations.quiktrip.com/tx/buda/1108-robert-s-light-blvd?utm_source=gmb&utm_medium=yext&y_source=1_NDEwNDc3MjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","1108 Robert S. Light Blvd, Buda, TX 78610, USA","30.0601134","-97.8358038"
"ChIJB3_V_NBTW4YRYwo_O6SlGdE","Meridian","4.8","339","http://www.meridianbuda.com/","200 Main St, Buda, TX 78610, USA","30.082001700000003","-97.84312709999999"
"ChIJ70gc3zNTW4YRWvlbGs8269o","Taste on Main","4.6","547","https://tasteonmain.com/#welcome","116 Main St, Buda, TX 78610, USA","30.0814401","-97.84335469999999"
"ChIJu_m8lQdTW4YRuMdKkedkYOs","MudBugs - A Cajun Joint","4.4","946","http://www.peaceloveandcrawfish.com/","306 S Main St Suite 107, Buda, TX 78610, USA","30.077551099999994","-97.8456331"
"ChIJH8z5hkZSW4YRL5ZbpxHRqlk","Nate's Coffee & Cocktails","4.4","735","http://nates-buda.com/","306 S Main St Ste. 101, Buda, TX 78610, USA","30.077919199999997","-97.84544160000002"
"ChIJ2ThLgV1SW4YRMxHnLLma6RE","Willie's Joint BAR and GRILL","4.3","1063","http://williesjoint.com/","824 Main St, Buda, TX 78610, USA","30.086475899999996","-97.83645709999999"
"ChIJPwl_9kNSW4YRUoGzP-ivmdM","Brooklyn's Down South","4.3","1667","http://www.brooklynsdownsouth.com/","100 N, Main St, Buda, TX 78610, USA","30.0810395","-97.8435878"
"ChIJWRaheUZSW4YRnmxBVCkaFTU","Summer Moon Coffee","4.6","918","https://locations.summermooncoffee.com/locations/main-street-buda/","316 Main St, Buda, TX 78610, USA","30.083185900000004","-97.84259619999999"
"ChIJHwgTo0NSW4YRvhyhVms0NeA","Main St. Pizzeria & Beer Garden","4.4","940","http://mainstreetpizzabudatx.com/","214 N Main St, Buda, TX 78610, USA","30.0823985","-97.8427425"
"ChIJH2riOjxTW4YRAmgIsRftDKw","Dos Olivos Market Buda","4.5","510","http://dosolivosmarkets.com/","306 S Main St Suite 104, Buda, TX 78610, USA","30.077601400000002","-97.8453487"
"ChIJwzrPKlNTW4YRNyAW43lieNw","Sharks Burger","4.6","318","https://sharksburger.com/","16649 S I-35 Frontage Rd, Buda, TX 78610, USA","30.0654475","-97.82910419999999"
"ChIJzTctMGNTW4YRBxTtp0ySuiM","Taqueria Chapala","4.2","225","https://6.thetaqueriachapala.com/","16649 S I-35 Frontage Rd, Buda, TX 78610, USA","30.0656521","-97.8290905"
"ChIJx_1P-ENSW4YRn8AG7YKp3uU","Chavelo's Mexican Restaurant","4.4","867","https://chavelosmexicanrestaurant.com/","108 Austin St, Buda, TX 78610, USA","30.081823","-97.844005"
"ChIJ24EOcABTW4YRA2pGCtpCzKQ","Ma'Coco","4.2","218","https://www.macocoatx.com/","302 S Main St Ste 101, Buda, TX 78610, USA","30.078383700000003","-97.8449797"
"ChIJIX6r-JFTW4YR-HGQcW9vJ1A","Gotji's Kitchen (Thai Cuisine) Buda","4.8","271","http://gotjiskitchen.com/","400 Main St, Buda, TX 78610, USA","30.083880299999997","-97.8423665"
"ChIJ6QBUIkRSW4YRjeEJiuLAe-w","Garcia's","4.3","1307","http://buda.garciastx.com/","104 S Main St, Buda, TX 78610, USA","30.080398600000002","-97.84407809999999"
"ChIJDU1_0au1RIYR3DZB9BW5Pkc","Louie's Craft BBQ","4.5","585","http://www.louiescraftbbq.com/","122 Main St, Buda, TX 78610, USA","30.0816409","-97.8432785"
"ChIJXwoGj5pSW4YRIHpvBKeBBSs","Cracker Barrel Old Country Store","4.2","5266","https://www.crackerbarrel.com/Locations/States/tx/buda/595/?utm_source=google&utm_medium=maps&utm_campaign=crackerbarrelurl","550 Co Rd 117, Buda, TX 78610, USA","30.084944099999998","-97.82255959999999"
"ChIJB1UWyXxTW4YRdM32OA9TVxs","Chick-fil-A","4.4","1824","https://www.chick-fil-a.com/locations/tx/buda?utm_source=google&utm_medium=gmb","15500 I-35, Buda, TX 78610, USA","30.082803499999997","-97.82268739999999"
"ChIJXZDih5JSW4YRHLPkoaDt2c4","Pinballz Kingdom","4.7","5149","https://pinballz.com/kingdom","15201 S I-35 Frontage Rd, Buda, TX 78610, USA","30.0867274","-97.8186661"
"ChIJZRfaUa5TW4YREwKBP6kLe4U","Progress Coffee + Beer","4.6","357","http://progresscoffee.com/","750 FM2001, Buda, TX 78610, USA","30.070142599999993","-97.81953279999999"
"ChIJFRjVj5JSW4YREKA00P-MTGw","Starbucks Coffee Company","4","1306","https://www.starbucks.com/store-locator/store/18254/","15295 N Interstate 35 Frontage Rd, Buda, TX 78610, USA","30.090080000000004","-97.81691"
"ChIJPYy5R41SW4YRE_5a1o602W8","McDonald's","3.4","2312","https://www.mcdonalds.com/us/en-us/location/TX/BUDA/15359-I-35/23674.html?cid=RF:YXT:GMB::Clicks","15359 I-35, Buda, TX 78610, USA","30.089098699999997","-97.8173089"
"ChIJXwoGj5pSW4YRGu5BK_rJcL4","Whataburger","4.2","2106","https://locations.whataburger.com/tx/buda/670-old-san-antonio-rd.html/?utm_source=yextpages&utm_medium=locallistings&utm_campaign=yextpages","670 Old San Antonio Rd, Buda, TX 78610, USA","30.086799799999994","-97.82255339999999"
"ChIJwTOOgo5SW4YR06nCpVkiFRI","Logan's Roadhouse","3.9","2570","https://logansroadhouse.com/locations/us/tx/buda/419-old-san-antonio-road/","419 Old San Antonio Rd, Buda, TX 78610, USA","30.083603000000004","-97.823166"
"ChIJQ6gYePNSW4YRlwX4EQdSLTo","Chili's Grill & Bar","3.9","1861","https://www.chilis.com/locations/us/texas/buda/buda?utm_source=google&utm_medium=local&utm_campaign=Chilis","420 Old San Antonio Rd, Buda, TX 78610, USA","30.084379","-97.82342899999999"
"ChIJYY18aPNSW4YR4hmGVqYQ0vA","Dan's Hamburgers - Buda","4.5","3823","http://www.dans-hamburgers.com/","610 Old San Antonio Rd, Buda, TX 78610, USA","30.085925999999997","-97.8225633"
"ChIJX18oaPRSW4YRGAvtF6xA9KQ","Hat Creek Burger Company","4.2","1779","https://hatcreekburgers.com/","371 Old San Antonio Rd, Buda, TX 78610, USA","30.083879999999997","-97.82451999999999"
"ChIJZd30Y_RSW4YRN-6BTE2hqVg","Jalisco's Restaurant & Bar at Buda, TX","4","2202","http://www.jaliscosatx.com/","370 Old San Antonio Rd, Buda, TX 78610, USA","30.084474999999998","-97.8242444"
"ChIJ7xnrDz1TW4YRMJTMkZyoYkw","Tejas Birria","4.5","320","https://order.toasttab.com/online/tejas-birria-buda","1540 Satterwhite Rd, Buda, TX 78610, USA","30.0595684","-97.7950456"
"ChIJUzD-h_NSW4YRsTRb_QpzXaw","Zaxby's Chicken Fingers & Buffalo Wings","3.9","1103","https://www.zaxbys.com/locations/tx/buda/381-old-san-antonio-rd/?utm_source=extnet&utm_medium=organic&utm_campaign=local-listings&utm_content=53002","381 Old San Antonio Rd, Buda, TX 78610, USA","30.0837482","-97.8241515"
"ChIJB_TaEgJTW4YRFIdtrXOHQHE","Freddy's Frozen Custard & Steakburgers","3.9","368","https://www.freddys.com/location/buda-tx?utm_source=gbp&utm_medium=organic","15530 S I-35 Frontage Rd, Buda, TX 78610, USA","30.082669","-97.8234935"
"ChIJkYwkztpTW4YRys4fEt7lW8c","Dutch Bros Coffee","4.2","256","https://www.dutchbros.com/locations/tx/buda/2090-main-street?y_source=1_NjY1MDQzMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","2090 Main St, Buda, TX 78610, USA","30.0889417","-97.81543510000002"
"ChIJTR7-ffNSW4YR_dEuVS9FaLE","Panda Express","3.1","413","https://www.pandaexpress.com/locations/tx/buda/2825","340 Old San Antonio Rd #110, Buda, TX 78610, USA","30.084958099999994","-97.82366309999999"
"ChIJQ0-Ld11SW4YR-Z9JTUM0MxA","Bill Miller BBQ","3.9","1133","https://www.billmillerbbq.com/locations/bill-miller-65/","1646 Main St, Buda, TX 78610, USA","30.0890605","-97.8230231"
"ChIJffapaQFTW4YR_Zb6J3Kr2sA","Taco Clem","4.5","457","http://www.tacoclem.com/","15295 S I-35 Frontage Rd #400, Buda, TX 78610, USA","30.090097500000002","-97.8164073"
"ChIJB-MFj5pSW4YRvQbdCPzm0s0","Taco Bell","3.3","798","https://locations.tacobell.com/tx/buda/580-old-san-antonio-rd-.html?utm_source=yext&utm_campaign=googlelistings&utm_medium=referral&utm_term=030086&utm_content=website&y_source=1_NjE0MjkzMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","580 Old San Antonio Rd, Buda, TX 78610, USA","30.085445000000004","-97.8225216"
"ChIJdaLsx8atRIYRrnugbx_S488","Casa Cafe","4.9","116","","12307 FM1625, Creedmoor, TX 78610, USA","30.089387100000003","-97.7343361"
"ChIJP5iDXgCtRIYR4kwrC3-jLsI","Carnitas el Guero","4.1","58","https://www.carnitaselguero.com/","4903 FM1327, Creedmoor, TX 78610, USA","30.090394299999996","-97.7335651"
"ChIJC75Ma6CtRIYRQ48rQxNaiKI","Taqueria Cortez","4.8","14","http://ordertaqueriacortez.com/","at Creedmoor Country Grocery, 12510 FM1625, Creedmoor, TX 78610, USA","30.086316999999998","-97.7351686"
"ChIJ88t4TW-tRIYRbQsqIMZiy0o","Xóchitl's Taqueria","4.9","14","","FM1625, Creedmoor, TX 78610, USA","30.0867863","-97.73510759999999"
"ChIJg2ho_UGtRIYRB3ajTNoX3gg","Krispy Krunchy Chicken","","","https://locations.krispykrunchy.com/tx/creedmoor/12407-wright-raod","12407 Wright Rd, Creedmoor, TX 78610, USA","30.0985844","-97.7550176"
"ChIJEyJqwXSuRIYRkuc959CCnSQ","La Bonita Mexican Restaurant","4.1","480","","10050 S Hwy 183 STE D, Austin, TX 78719, USA","30.093911","-97.6943254"
"ChIJE9GqXLyvRIYRrYdKWG9sLlM","Chester's Chicken","","","https://www.chesterschicken.com/locations/tx/mustang-ridge/10600-hwy-183-s","10600 S Hwy 183, Mustang Ridge, TX 78747, USA","30.0927583","-97.69484589999999"
"ChIJtZgCwXSuRIYRAahWCgpfOl8","SUNDAY FUNDAY","","","","Mustang Ridge, TX 78747, USA","30.093949899999995","-97.69432680000001"
"ChIJVUWH8HSuRIYRrGOf9tKyEsE","Mama's Tacos","","","","Mustang Ridge, TX 78747, USA","30.0928033","-97.6948104"
"ChIJNdeKM2ytRIYR8f_OzSEWPgA","Estrada's Texas Barbecue","5","14","https://www.facebook.com/estradastexasbarbecue/","10109 S Hwy 183, Austin, TX 78747, USA","30.100869699999997","-97.6941963"
"ChIJMf9r2Z6vRIYRhBRYE0f1bjU","Brother's hibachi and chinese kitchen","4.8","112","https://www.clover.com/online-ordering/brother'shibachi","100 Salvation Ln, Dale, TX 78616, USA","30.0495658","-97.6392808"
"ChIJOxmI2eOvRIYRIVZEoYe-Zro","Taqueria el Mana","5","1","","207 Rio Vista Ranch Rd, Del Valle, TX 78617, USA","30.0777407","-97.61275599999999"
"ChIJwQm6A-6vRIYREUTp7cByqq8","Antojitos Mexicanos Los Jarochos #2","4.1","9","","100 Salvation Ln, Dale, TX 78616, USA","30.050421999999998","-97.6397446"
"ChIJiWvIEsWvRIYRVFjG9h4E_NM","El Gallito Tacos","3","4","","20045 Camino Real, Dale, TX 78616, USA","30.048984100000002","-97.6419588"
"ChIJX2AGwXuvRIYRIpyeHKOd3B4","CAMINO REAL PIZZERIA","1","1","","20045 Camino Real, Dale, TX 78616, USA","30.048984100000002","-97.6419588"
"ChIJwUhOBwCvRIYRRuPl3HlsuL8","Taqueria la Morenita","5","5","","20045 Camino Real, Dale, TX 78616, USA","30.048983999999997","-97.64195889999999"
"ChIJh71vOt-vRIYRLqAPpjO1G1E","La Llamarada","4.8","9","","100 Salvation Ln, Dale, TX 78616, USA","30.050421999999998","-97.6397446"
"ChIJG1a8qRmvRIYR_y7wVeGLb-o","Ala Madre Wings and Seafood","5","1","","20045 Camino Real, Dale, TX 78616, USA","30.048983999999997","-97.64195889999999"
"ChIJUVQvLQCvRIYRM6VLOekwJqI","Casa","","","","649 Long Hollow Rd, Dale, TX 78616, USA","30.060027999999996","-97.6421706"
"ChIJp_HAGgCvRIYRrBwE2ir8eI4","Taqueria Guadalajara","","","","20075 Camino Real, Dale, TX 78616, USA","30.0488225","-97.6416115"
"ChIJLY1wmHmvRIYReCrdcsP7dg8","El Sazon Catracho","5","5","","20218 Camino Real, Dale, TX 78616, USA","30.049024599999996","-97.6389998"
"ChIJxwxxVwCvRIYRZlmQ1iluOr0","El fogon de mimis","","","","20045 Camino Real, Dale, TX 78616, USA","30.048938499999995","-97.6419164"
"ChIJ-_AvWACvRIYRj3RXvfkonTk","El sabor Catracho","","","","20045 Camino Real, Dale, TX 78616, USA","30.048891999999995","-97.64190889999999"
"ChIJxQfatw6lRIYR7FOYzjBo8yw","Que Rico Tacos","4.6","166","","105 Acuna Ct, Del Valle, TX 78617, USA","30.099513899999998","-97.6047122"
"ChIJC34U91OlRIYRZzPsGpWBBq4","El Papa de los Pollitos Pollos Asados","3.6","34","","2825 FM812 Suite 200, Del Valle, TX 78617, USA","30.0960005","-97.6026832"
"ChIJByRVii-lRIYRDMlPdxwBBAE","El Sitio K-tracho","4.5","15","","105 Acuna Ct, Del Valle, TX 78617, USA","30.099678400000002","-97.6050545"
"ChIJuw_rYAClRIYRpJsjGhoy0Xs","Carnitas El Guero","2.3","3","https://www.carnitaselguero.com/","2920 FM812, Del Valle, TX 78617, USA","30.1018383","-97.60707579999999"
"ChIJgSUPBBelRIYRkzj4GiFCb_c","Taquería Marisoz","4.9","12","","78617 VALLE, 105 Acuna Ct, Del Valle, TX 78617, USA","30.099692200000003","-97.60503279999999"
"ChIJa9PRj9SlRIYRLSfXxfmMslw","Taqueria Hugo #1","3.6","17","","2829 FM812, Del Valle, TX 78617, USA","30.096794400000004","-97.60285689999999"
"ChIJAaih-LClRIYRG4Gb-U9_sow","EL Cerrito Latin Food","4.8","19","","105 Maldonado Trail Unit H, Del Valle, TX 78617, USA","30.100391","-97.6051631"
"ChIJnwZ3OlmlRIYRLQovJRLSdgw","Taqueria Sam Sabor","4.3","43","","105 Maldonado Trail Unit J, Del Valle, TX 78617, USA","30.100813399999996","-97.6065213"
"ChIJ4czrD2alRIYRMnDXoTharns","Taco Stand","4.5","15","","107 Stork Rd, Del Valle, TX 78617, USA","30.0954552","-97.60129130000001"
"ChIJtVLUeTilRIYRX7VVvsOeOwE","812 Forever Nutrition Club","5","4","","105 Acuna Ct #107, Del Valle, TX 78617, USA","30.099678400000002","-97.6050545"
"ChIJ48dLyhGlRIYRwxSXCWTKaig","Enchiladas Mama Lencha","","","","126 Diamante Dr, Del Valle, TX 78617, USA","30.076767699999998","-97.60987130000001"
"ChIJHwO7ZY-vRIYRA6R95ZVCwgY","Super nutrition","","","https://www.myherbalife.com/","105 Stork Rd, Del Valle, TX 78617, USA","30.095454200000002","-97.60125169999999"
"ChIJidX7CgCvRIYRFxFMQjHvmi0","Carnitas Cachas","5","10","","169 Caldwell Rd, Cedar Creek, TX 78612, USA","30.050538399999994","-97.618787"
"ChIJq81QxiKlRIYR9fLpA-PkEqM","Cedar Creek Tacos","4.3","43","","107 Oak Forest Dr, Cedar Creek, TX 78612, USA","30.074942","-97.567054"
"ChIJ2QD3qHelRIYR1nAB-bNWbsU","Krispy Krunchy Chicken","","","https://locations.krispykrunchy.com/tx/dale/2287-fm-812","2287 FM812, Dale, TX 78616, USA","30.069512999999993","-97.57105059999999"
"ChIJpXH4PLKjRIYRI4RcWtPeNqs","Sabor Hondureño 504","4.7","12","","1330 TX-21, Cedar Creek, TX 78612, USA","30.0859172","-97.512548"
"ChIJUzV7_uSjRIYRoU0Yv-hWqO4","Taqueria y panaderia Landaverde","","","","1330 TX-21, Cedar Creek, TX 78612, USA","30.086370900000002","-97.51255169999999"
"ChIJU4sxxkilRIYRSQ695oEHzpQ","Taqueria Angy","5","2","","1522 TX-21, Cedar Creek, TX 78612, USA","30.085794300000003","-97.5275059"
"ChIJ0Z2GabJRW4YRjZI9o_7Cn4M","Momos Gyros Curries Halal","4.9","190","https://momosgyroscurries.square.site/s/order#most-popular","Inside store, 401 Farm to Market 1626, Buda, TX 78610, USA","30.103534900000003","-97.8759867"
"ChIJHSXYmsUrDa4RkzDmDqns614","Austin Coffee Technician","5","39","http://austincoffeetechnician.com/","217 Millington Ln, Buda, TX 78610, USA","30.1066492","-97.8775222"
"ChIJhfZZI-ajRIYRTb74TCV2tmc","CHiLERO","4.6","21","https://www.facebook.com/chilero.chilero.56?mibextid=LQQJ4d","1710 N Farm to Market 1626, Buda, TX 78610, USA","30.119795500000002","-97.8701213"
"ChIJcQ7z7v5RW4YRGNtDSQDcKs8","Chester's","3","1","https://www.chesterschicken.com/home","401 Farm to Market 1626, Buda, TX 78610, USA","30.103561000000003","-97.8759101"
"ChIJ6aWOE0dRW4YRjzyOCplTzEc","The Taqueria","5","1","","401 Farm to Market 1626 Suite A, Buda, TX 78610, USA","30.103535200000003","-97.8760291"
"ChIJJSuYv05NW4YR80WxqLE_Uvc","Cash Cow Burgers","4.2","29","","1710 N Farm to Market 1626, Hays, TX 78610, USA","30.120278300000003","-97.8696925"
"ChIJK8YbWABTW4YRXWDvgmlwVCo","Abuelita's Bakery Spot","4.6","79","http://www.abuelitasbakeryspot.com/","606 Main St, Buda, TX 78610, USA","30.085529899999997","-97.83987150000002"
"ChIJVRua7PoD7aYR49gJsbVdRxY","Embrace The Grind BTX","5","159","http://www.embracethegrindbtx.com/","824 Main St, Buda, TX 78610, USA","30.086598600000002","-97.8360029"
"ChIJr838d0NSW4YRhO9s-Kw9UWE","Buda Drug Store and Soda Fountain","4.7","78","https://www.budadrugstore.com/","203 Railroad St #2-B, Buda, TX 78610, USA","30.0814556","-97.8420968"
"ChIJT2NfQPNSW4YRA0dPeV4ZlXI","Little Caesars Pizza","3.4","425","https://littlecaesars.com/en-us/store/8240","640 Old San Antonio Rd Suite 8, Buda, TX 78610, USA","30.086363","-97.8226562"
"ChIJ33kGRo1SW4YR3cCJdBaP_yE","Sonic Drive-In","3.5","1419","http://www.sonicdrivein.com/locations/us/tx/buda/15330-s--interstate-hwy-35/store-4568?utm_source=google-my-business&utm_medium=organic&utm_campaign=website-link&y_source=1_MjAzMzg1MjAxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","15330 S I-35 Frontage Rd, Buda, TX 78610, USA","30.0857749","-97.8215417"
"ChIJez3QFAiuRIYRjIfajwPqWhk","F & F Fruit Cups","4.3","206","","9914 S Hwy 183, Austin, TX 78747, USA","30.1043967","-97.6956189"
"ChIJk8WOCwGuRIYRqVqpCfnmZoY","Krispy Krunchy Chicken","3.9","7","https://locations.krispykrunchy.com/tx/austin/9401-us-highway-183-s","9401 S Hwy 183, Austin, TX 78747, USA","30.114867099999998","-97.6946576"
"ChIJqf7FWtKvRIYRiC4qm9xQ_jk","Taqueria los humildes tacos de chivo y borrego","4.2","5","","9420 S Hwy 183, Austin, TX 78747, USA","30.1131781","-97.6954332"
"ChIJzRNHWnOvRIYRlugepz1XQSk","Tacos la Potosina","4","16","","9414 S Hwy 183, Austin, TX 78719, USA","30.1135262","-97.6952218"
"ChIJWTwybpyvRIYRhrahP0IrXb8","Mexico En La Mesa","5","20","","10505 Maha Cir, Austin, TX 78747, USA","30.112147699999998","-97.69577179999999"
"ChIJa6ECrAGuRIYRzWa-j2M9JAI","Tips Tacos","5","1","","Texas 78719, USA","30.115699499999995","-97.69485829999999"
"ChIJxcqIt_CvRIYRqZi7inx3BXw","Taqueria Santa Lucia","3","4","","9420 S Hwy 183, Austin, TX 78747, USA","30.1131781","-97.6954332"
"ChIJoxU_IQGuRIYRLpV6hi2BQug","Taqueria Minna","","","","Texas 78747, USA","30.113482","-97.6952645"
"ChIJ05Y5v0qxRIYROiVpLt2_L8Q","WILD COFFEE","4.7","39","","8721 S Hwy 183, Austin, TX 78747, USA","30.1272548","-97.6951953"
"ChIJKT0i0iCwRIYRftcwxvgeBzY","Meches Mexican Restaurant","4.3","696","https://mechesmexicanrestauranttx.com/","13602 FM812 unit b, Del Valle, TX 78617, USA","30.1236285","-97.6382362"
"ChIJqfY2YgCxRIYRhqwEHNkiNQY","Meches Tacos","3.5","24","","13820 FM812, Del Valle, TX 78617, USA","30.1215991","-97.6358566"
"ChIJ53gZvt-vRIYRVrQ4376uuvE","Mi Taqueria Restaurant","4.3","93","","13912 FM812, Del Valle, TX 78617, USA","30.120660699999995","-97.63485709999999"
"ChIJr-TwjKKvRIYRCU_XafIg1_c","Max Parking","5","2","https://www.instagram.com/el.compa.chimino?igsh=MTFuNnNoNzl5aGRmZQ%3D%3D&utm_source=qr","9029 Elroy Rd, Del Valle, TX 78617, USA","30.121440399999994","-97.6336027"
"ChIJd6PKtzilRIYRE8QZpHu_2n0","Letty's Tacos","4.4","358","","316 Mesa Dr, Del Valle, TX 78617, USA","30.107629","-97.5884865"
"ChIJ7b8nfzmlRIYR17uKXafQm04","Gary's Grill","4.6","92","","375 Mesa Dr, Del Valle, TX 78617, USA","30.109967800000003","-97.5849927"
"ChIJG-I_oXGlRIYRaJFS7-qPM-E","Antojitos","","","","16601 Jacobson Rd, Del Valle, TX 78617, USA","30.1186667","-97.5932626"
"ChIJ2-KbFS-lRIYRCzIdRYeukVk","Taqueria Cornejo","4.7","6","","526 Mesa Dr, Del Valle, TX 78617, USA","30.115235","-97.574896"
"ChIJw-LBb9ajRIYRya7rEHezSY0","Old Coyote Cafe","4.2","37","https://oldcoyotecafe.com/","142 Northside Ln, Cedar Creek, TX 78612, USA","30.112775899999995","-97.5183373"
"ChIJazkMHACjRIYRbyxa_UAVxmg","Farm to Table","","","","4F6J+XR, Cedar Creek, TX 78612, USA","30.1124815","-97.5178755"
"ChIJMerg50dNW4YRejTSI_8cm1E","7-Eleven","","","https://www.7-eleven.com/?utm_source=G&utm_medium=local&utm_campaign=google-local","125 N Farm to Market 1626, Buda, TX 78610, USA","30.128098200000004","-97.8594696"
"ChIJd26il6tNW4YRFpgdZLN8EPA","Tony's South Austin Pizza","4.1","57","","2301 Bliss Spillar Rd, Manchaca, TX 78652, USA","30.134997499999997","-97.8537449"
"ChIJvYj1m6ZNW4YRlg37MBBS2pg","Mi Ranchito Restaurant","4.5","1261","https://miranchitoatx.com/","817 Farm to Market 1626, Austin, TX 78748, USA","30.140074300000002","-97.8287675"
"ChIJQXq7Z69NW4YR9axc4j1cavY","Texican Cafe","4.4","1748","http://texicancafe.com/","11940 Menchaca Rd, Austin, TX 78748, USA","30.145635","-97.833991"
"ChIJpUxW0EpNW4YRCJNMM7a74PY","Culture Club","4.5","225","https://cultureclubaustin.com/","12000 Menchaca Rd bldg 2 Ste A, Austin, TX 78748, USA","30.1441086","-97.8342531"
"ChIJ_a3si3hNW4YRDsjBHDWxTLg","Polyphonic Coffee","4.9","89","https://www.polyphonic.coffee/","12000 Menchaca Rd Building 2 Suite D, Austin, TX 78748, USA","30.144093799999997","-97.83452539999999"
"ChIJYa2hCghNW4YREWEo1Db4GxM","Curry Express Texas","4.9","341","https://www.curryexpresstexas.com/","821 Farm to Market 1626, Austin, TX 78748, USA","30.140136599999998","-97.82907519999999"
"ChIJUdMReb_RRIYRN5rFXVZtCaA","TX Gyro","4.9","123","https://tx-gyro.square.site/?location=11eebd70041c1feeaf423cecef6dbaf0#M64F5GVUMOTNMOZPQMRP2XT5","2051 Farm to Market 1626, Manchaca, TX 78652, USA","30.139393","-97.8478693"
"ChIJRd85XqZNW4YRfknUKN8LCaU","Taco Aranda Mexican Food","4.4","611","","12115 Menchaca Rd, Austin, TX 78748, USA","30.141785100000003","-97.83261139999999"
"ChIJwcLI2KVNW4YRo2PmRRxxs60","Mr Gatti's Pizza","3.4","178","https://mrgattispizza.com/homepage/locations/gattis-pizza-manchaca/?utm_source=google&utm_medium=Yext&y_source=1_MTc0MTk4OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","12110 Menchaca Rd, Austin, TX 78748, USA","30.1426396","-97.83365959999999"
"ChIJVwoNIBZNW4YRzriIg9EN77w","Austin's Habibi LLC on manchaca/ and 1626","4.4","113","https://www.austinhabibi.com/","820 Farm to Market 1626, Austin, TX 78748, USA","30.140946600000003","-97.8291965"
"ChIJ7YISv6VNW4YRJBsk_olV2fo","Macho Taco","4.5","658","https://m.facebook.com/Machos-Tacos-118498981610419/","12110 Menchaca Rd #102, Austin, TX 78748, USA","30.142692000000004","-97.83359589999999"
"ChIJCeEobnxNW4YR3uw4bJOpyOY","Midway Dogs","4.9","148","https://midwaydogs.devournow.com/","12010 Menchaca Rd, Austin, TX 78748, USA","30.1438922","-97.833595"
"ChIJnTj9ksu1RIYREwzwJ5dTNAs","Granny's Tacos","4.6","172","http://www.grannystacosatx.com/","12010 Menchaca Rd, Austin, TX 78748, USA","30.1438922","-97.833595"
